date	time	wind speed	wind direction	gusts	wave height	wave heading	dominant wave period	average wave period	sea level pressure
20220227	1650	 3.0	10	3.0	2.2	281	17	9.5	1027.2
20220227	1750	 6.0	350	7.0	2.6	291	19	10.8	1026.8
20220227	1850	 5.0	340	6.0	2.1	303	19	9.8	1027.0
20220227	1950	 6.0	350	7.0	2.3	294	17	10.4	1026.8
20220227	2050	 9.0	350	11.0	2.2	299	17	9.2	1025.9
20220227	2150	 8.0	330	10.0	2.9	302	17	10.4	1025.5
20220227	2250	 7.0	330	9.0	2.9	289	19	10.6	1024.8
20220227	2350	 7.0	320	9.0	2.7	294	17	10.2	1024.6
20220228	0050	 8.0	330	10.0	2.8	302	17	10.6	1024.5
20220228	0150	 8.0	340	9.0	2.6	297	16	9.4	1024.6
20220228	0250	 7.0	350	10.0	3.2	289	17	10.8	1024.9
20220228	0350	 5.0	360	7.0	3.0	297	17	10.8	1025.3
20220228	0450	 5.0	350	6.0	2.7	296	17	10.4	1025.3
20220228	0550	 5.0	360	6.0	2.7	290	17	10.3	1025.7
20220228	0650	 6.0	360	7.0	2.6	279	17	10.2	1025.5
20220228	0950	 6.0	360	7.0	2.7	292	17	10.5	1024.7
20220228	1050	 6.0	10	8.0	2.7	292	17	10.2	1023.6
20220228	1150	 5.0	360	6.0	2.8	292	17	9.9	1022.8
20220228	1250	 6.0	350	8.0	2.7	292	16	10.1	1022.9
20220228	1350	 5.0	350	6.0	2.9	281	16	9.7	1023.2
20220228	1450	 6.0	350	7.0	2.6	272	17	9.1	1023.5
20220228	1550	 7.0	350	9.0	2.7	286	17	9.4	1023.7
20220228	1650	 7.0	MM	9.0	2.9	278	MM	9.4	MM
20220228	1750	 7.0	330	9.0	2.7	284	16	9.3	1023.7
20220228	1850	 7.0	330	8.0	2.6	279	17	8.9	1023.8
20220228	1950	 8.0	320	10.0	2.5	294	16	8.5	1023.0
20220228	2050	 7.0	330	8.0	2.3	287	14	7.7	1021.8
20220228	2150	 7.0	320	9.0	2.6	290	16	9.0	1020.7
20220228	2250	 7.0	310	9.0	2.5	284	17	8.9	1020.3
20220228	2350	 8.0	310	9.0	2.3	296	15	8.0	1020.3
20220301	0050	 8.0	330	9.0	2.3	301	16	7.9	1020.0
20220301	0150	 9.0	330	11.0	2.6	291	16	8.4	1020.2
20220301	0250	 8.0	330	11.0	2.3	276	16	7.6	1020.6
20220301	0350	 9.0	330	10.0	2.6	292	16	8.4	1020.9
20220301	0450	 8.0	330	10.0	2.6	299	16	8.2	1021.3
20220301	0550	 7.0	330	8.0	2.5	285	13	8.2	1021.5
20220301	0650	 6.0	330	8.0	2.6	281	15	8.6	1021.5
20220301	0750	 6.0	330	7.0	2.5	286	16	8.7	1021.6
20220301	0850	 7.0	330	8.0	2.4	289	16	8.8	1021.6
20220301	0950	 9.0	320	11.0	2.6	282	16	8.7	1021.3
20220301	1050	 7.0	340	9.0	2.6	287	16	8.2	1020.7
20220301	1150	 6.0	350	7.0	2.4	287	16	8.1	1020.3
20220301	1250	 5.0	350	6.0	2.6	285	16	9.1	1020.4
20220301	1350	 4.0	10	5.0	2.8	290	16	9.8	1020.1
20220301	1350	 4.0	10	5.0	2.8	290	16	9.8	1020.1
20220301	1450	 6.0	340	7.0	2.5	295	16	9.1	1020.4
20220301	1550	 8.0	340	10.0	3.0	286	16	9.6	1020.9
20220301	1650	 8.0	340	10.0	2.9	292	15	8.6	1020.8
20220301	1750	 7.0	340	8.0	2.6	289	16	8.4	1020.9
20220301	1850	 6.0	340	8.0	2.6	295	14	8.4	1020.7
20220301	1950	 7.0	340	9.0	2.6	284	12	8.7	1020.0
20220301	2050	 8.0	310	10.0	2.7	295	14	8.8	1019.4
20220301	2150	 8.0	310	9.0	2.4	275	16	7.9	1018.8
20220301	2250	 8.0	310	10.0	2.2	293	16	7.6	1018.2
20220301	2350	 9.0	310	11.0	2.1	306	14	7.2	1018.1
20220302	0050	 8.0	330	10.0	2.4	289	15	7.6	1017.9
20220302	0150	 8.0	330	10.0	2.6	304	14	7.4	1018.4
20220302	0250	 7.0	330	9.0	2.7	299	15	7.9	1018.8
20220302	0350	 8.0	330	10.0	2.7	288	15	7.8	1018.9
20220302	0450	 8.0	330	10.0	2.8	278	15	7.9	1019.2
20220302	0550	 8.0	320	9.0	2.5	295	15	7.8	1019.4
20220302	0650	 7.0	330	9.0	2.2	284	14	7.3	1019.5
20220302	0750	 7.0	330	9.0	2.2	289	15	7.8	1019.4
20220302	0850	 7.0	330	9.0	2.4	286	14	8.1	1019.1
20220302	0950	 7.0	320	8.0	2.4	294	14	8.4	1018.4
20220302	1050	 7.0	320	8.0	2.1	283	15	7.9	1017.6
20220302	1150	 6.0	330	7.0	2.1	293	15	7.9	1017.1
20220302	1250	 5.0	330	6.0	2.1	284	12	8.2	1017.0
20220302	1350	 5.0	340	7.0	2.1	285	13	7.7	1016.9
20220302	1450	 5.0	320	6.0	2.3	282	14	8.6	1017.0
20220302	1550	 4.0	320	5.0	2.4	285	16	9.6	1017.2
20220302	1650	 4.0	310	5.0	2.9	292	16	10.6	1017.5
20220302	1750	 6.0	310	7.0	2.7	283	16	9.9	1017.7
20220302	1850	 5.0	320	6.0	2.7	289	16	9.7	1018.1
20220302	1950	 6.0	300	8.0	2.8	296	16	9.7	1017.7
20220302	2050	 7.0	310	9.0	3.0	288	15	9.5	1016.9
20220302	2150	 7.0	300	9.0	3.4	288	16	10.0	1016.5
20220302	2250	 6.0	310	7.0	2.9	288	15	9.5	1016.2
20220302	2350	 8.0	300	11.0	2.7	284	16	8.1	1015.6
20220303	0050	 7.0	310	8.0	2.5	282	15	8.2	1015.4
20220303	0150	 6.0	320	7.0	3.0	292	15	9.6	1015.5
20220303	0450	 3.0	320	5.0	2.7	295	15	9.0	1015.7
20220303	0550	 3.0	320	5.0	2.9	286	14	9.8	1015.7
20220303	0650	 4.0	300	6.0	2.9	283	14	9.9	1015.6
20220303	0750	 5.0	320	7.0	2.6	289	14	9.7	1015.5
20220303	0850	 5.0	310	7.0	2.6	287	14	10.0	1014.9
20220303	0950	 4.0	320	5.0	2.4	296	13	9.2	1014.7
20220303	1050	 3.0	320	5.0	2.4	291	14	9.3	1014.0
20220303	1150	 2.0	330	3.0	2.2	272	15	9.0	1013.7
20220303	1250	 2.0	320	3.0	2.3	280	14	9.1	1013.5
20220303	1350	 2.0	300	3.0	2.5	292	14	9.3	1013.6
20220303	1450	 1.0	330	2.0	2.7	285	14	10.4	1013.7
20220303	1550	 0.0	MM	2.0	2.3	284	13	9.8	1014.1
20220303	1650	 2.0	120	4.0	2.5	280	14	10.3	1014.5
20220303	1750	 3.0	160	6.0	2.3	284	13	9.9	1014.0
20220303	1850	 3.0	200	3.0	2.5	286	13	10.6	1014.1
20220303	1950	 1.0	180	2.0	2.5	289	13	10.3	1013.3
20220303	2050	 4.0	250	5.0	2.5	297	13	10.2	1012.7
20220303	2150	 4.0	260	5.0	2.1	285	13	10.0	1011.9
20220303	2250	 4.0	280	5.0	2.1	287	13	10.1	1011.7
20220303	2350	 3.0	350	5.0	2.3	297	13	10.3	1010.4
20220304	0050	 3.0	250	5.0	2.3	291	13	10.1	1011.5
20220304	0150	 2.0	280	4.0	2.2	291	13	10.2	1011.6
20220304	0250	 0.0	MM	1.0	1.7	291	13	9.0	1011.6
20220304	0350	 6.0	60	8.0	2.1	286	13	9.9	1010.6
20220304	0450	 7.0	70	8.0	2.3	284	11	9.4	1011.0
20220304	0550	 4.0	100	6.0	1.9	263	14	8.5	1011.4
20220304	0650	 3.0	160	4.0	1.9	277	13	9.3	1011.6
20220304	0750	 1.0	60	2.0	1.8	279	12	9.3	1011.7
20220304	0850	 2.0	40	3.0	1.9	279	12	9.5	1012.0
20220304	0950	 2.0	70	3.0	1.8	285	11	9.6	1012.0
20220304	1050	 2.0	50	4.0	2.1	292	11	9.8	1012.2
20220304	1150	 4.0	350	5.0	2.1	292	11	9.7	1012.5
20220304	1250	 6.0	320	8.0	2.6	294	11	9.3	1013.3
20220304	1350	 7.0	320	9.0	3.2	298	12	9.4	1013.6
20220304	1450	 8.0	320	10.0	3.1	294	12	8.9	1014.1
20220304	1550	 7.0	310	9.0	3.3	299	12	8.3	1014.8
20220304	1650	 7.0	310	9.0	3.2	295	11	8.3	1015.8
20220304	1750	 8.0	310	10.0	3.6	295	12	8.6	1016.4
20220304	1850	 10.0	310	12.0	3.6	298	11	8.5	1017.1
20220304	1950	 9.0	310	11.0	3.6	302	11	8.1	1017.4
20220304	2050	 10.0	310	12.0	3.7	289	11	7.9	1017.7
20220304	2150	 10.0	310	13.0	4.3	307	12	8.4	1017.7
20220304	2250	 11.0	310	15.0	3.5	308	12	7.3	1018.0
20220304	2350	 11.0	310	15.0	3.9	310	13	7.8	1018.3
20220305	0050	 12.0	310	16.0	4.1	309	12	7.7	1018.5
20220305	0150	 14.0	310	18.0	4.5	314	12	7.8	1018.4
20220305	0250	 14.0	320	17.0	4.4	304	11	7.5	1018.4
20220305	0350	 14.0	320	18.0	4.3	313	12	7.3	1018.9
20220305	0450	 14.0	320	17.0	4.8	312	11	7.7	1019.6
20220305	0550	 13.0	310	17.0	4.1	313	12	7.3	1020.4
20220305	0650	 13.0	310	16.0	4.3	301	11	7.6	1020.5
20220305	0750	 12.0	310	15.0	4.1	300	11	7.1	1020.6
20220305	0850	 11.0	310	13.0	3.4	312	12	6.9	1020.9
20220305	0950	 10.0	310	13.0	3.5	316	11	7.1	1020.5
20220305	1050	 9.0	310	12.0	3.3	312	11	7.4	1019.7
20220305	1150	 11.0	300	13.0	3.5	314	11	7.4	1019.6
20220305	1250	 9.0	310	12.0	3.1	311	11	6.9	1019.5
20220305	1350	 11.0	310	14.0	3.1	306	10	6.8	1019.8
20220305	1450	 11.0	310	14.0	2.9	317	11	6.3	1020.0
20220305	1550	 10.0	310	14.0	3.1	305	11	6.5	1020.7
20220305	1650	 12.0	310	16.0	3.4	308	10	6.5	1020.8
20220305	1750	 10.0	320	13.0	3.5	305	10	6.7	1021.2
20220305	1850	 11.0	320	19.0	3.3	301	8	6.5	1021.2
20220305	1950	 13.0	MM	15.0	3.4	307	MM	6.8	MM
20220305	2050	 9.0	320	11.0	3.3	303	10	6.6	1020.8
20220305	2150	 11.0	320	14.0	3.1	302	9	6.6	1020.4
20220305	2250	 11.0	320	13.0	3.1	313	10	6.3	1020.1
20220305	2350	 13.0	310	16.0	3.4	308	10	6.6	1020.2
20220306	0050	 11.0	310	14.0	3.5	307	8	6.8	1020.3
20220306	0250	 11.0	320	13.0	3.5	319	11	6.8	1020.2
20220306	0350	 10.0	330	12.0	3.3	317	11	6.6	1020.9
20220306	0450	 8.0	340	11.0	3.2	315	10	7.1	1021.5
20220306	0550	 8.0	340	10.0	3.0	316	10	7.1	1021.9
20220306	0650	 9.0	330	11.0	3.2	320	11	7.3	1022.4
20220306	0750	 8.0	330	10.0	3.3	319	11	7.5	1022.6
20220306	0850	 8.0	330	10.0	3.6	317	11	7.9	1022.6
20220306	0950	 9.0	320	11.0	3.7	315	11	8.1	1023.1
20220306	1150	 8.0	320	11.0	3.5	305	11	8.0	1023.1
20220306	1250	 8.0	330	10.0	3.2	321	11	7.6	1023.2
20220306	1350	 8.0	340	10.0	3.2	313	11	7.7	1023.8
20220306	1450	 6.0	350	8.0	3.3	314	11	7.7	1024.7
20220306	1550	 5.0	360	6.0	2.9	308	11	7.4	1025.4
20220306	1650	 5.0	10	6.0	2.8	306	11	7.5	1025.8
20220306	1750	 6.0	350	8.0	3.0	303	11	7.9	1026.0
20220306	1850	 5.0	340	7.0	2.8	291	16	7.9	1026.3
20220306	1950	 5.0	320	6.0	2.8	297	16	8.2	1026.1
20220306	2050	 8.0	320	10.0	2.7	314	10	8.1	1025.4
20220306	2150	 9.0	310	11.0	2.8	294	15	7.7	1024.7
20220306	2250	 9.0	320	11.0	2.8	298	15	7.3	1024.7
20220306	2350	 9.0	320	12.0	2.9	291	15	7.2	1024.5
20220307	0050	 9.0	320	11.0	2.9	312	15	6.9	1024.2
20220307	0150	 10.0	320	13.0	2.8	308	15	6.9	1024.2
20220307	0350	 10.0	330	12.0	2.6	322	11	6.6	1024.6
20220307	0450	 11.0	330	13.0	2.9	315	10	7.0	1025.2
20220307	0550	 10.0	340	13.0	2.8	309	15	6.6	1025.6
20220307	0650	 10.0	330	12.0	2.6	307	15	6.5	1025.5
20220307	0750	 9.0	330	11.0	2.8	306	15	6.8	1025.5
20220307	0850	 8.0	330	10.0	2.5	320	10	6.6	1025.6
20220307	0950	 7.0	330	9.0	2.5	314	15	6.8	1025.4
20220307	1050	 7.0	340	9.0	2.4	311	15	6.8	1025.3
20220307	1150	 7.0	350	8.0	2.2	315	10	6.6	1025.0
20220307	1250	 7.0	350	8.0	2.2	316	15	7.0	1025.4
20220307	1350	 7.0	350	8.0	2.1	308	9	6.8	1025.9
20220307	1450	 6.0	350	7.0	2.1	321	9	6.9	1026.2
20220307	1550	 7.0	360	8.0	2.1	302	15	7.1	1026.3
20220307	1650	 6.0	350	8.0	1.9	306	15	6.8	1026.9
20220307	1750	 7.0	340	9.0	2.3	314	15	7.2	1026.8
20220307	1850	 6.0	330	7.0	2.0	303	15	7.1	1026.4
20220307	1950	 6.0	310	8.0	1.9	294	14	6.9	1025.9
20220307	2050	 7.0	300	9.0	1.8	305	14	6.6	1024.8
20220307	2150	 8.0	300	10.0	1.8	288	15	6.6	1024.1
20220307	2250	 8.0	300	9.0	1.9	303	14	6.1	1023.8
20220307	2350	 7.0	310	9.0	1.9	324	12	6.4	1023.2
20220308	0050	 7.0	330	8.0	1.8	310	14	6.2	1023.0
20220308	0350	 5.0	340	6.0	1.6	324	12	6.2	1024.1
20220308	0450	 6.0	350	7.0	1.6	315	13	6.1	1024.2
20220308	0550	 6.0	350	7.0	1.5	316	9	5.8	1024.4
20220308	0650	 5.0	360	6.0	1.4	290	14	5.9	1023.9
20220308	0750	 4.0	10	5.0	1.5	282	14	6.5	1023.9
20220308	0950	 4.0	20	4.0	1.4	295	14	6.7	1023.4
20220308	1050	 2.0	30	3.0	1.5	313	9	6.5	1022.7
20220308	1150	 5.0	340	7.0	1.5	314	9	6.7	1022.6
20220308	1250	 4.0	320	6.0	1.5	281	14	6.5	1022.6
20220308	1350	 5.0	340	6.0	1.5	309	9	6.5	1022.6
20220308	1450	 3.0	360	4.0	1.5	313	9	6.5	1022.8
20220308	1550	 1.0	100	2.0	1.4	319	13	6.5	1022.8
20220308	1650	 1.0	70	2.0	1.3	280	14	6.2	1022.8
20220308	1750	 2.0	310	2.0	1.2	298	14	6.2	1023.0
20220308	1850	 2.0	310	3.0	1.3	308	13	6.1	1022.6
20220308	1950	 4.0	310	4.0	1.2	320	12	6.1	1022.1
20220308	2050	 4.0	290	5.0	1.1	303	14	6.1	1021.0
20220308	2150	 4.0	280	5.0	1.1	297	13	6.4	1019.9
20220308	2250	 5.0	270	6.0	1.1	293	13	6.4	1019.5
20220308	2350	 6.0	310	8.0	1.1	281	14	5.7	1019.0
20220309	0150	 4.0	320	6.0	1.1	268	14	5.6	1018.6
20220309	0250	 4.0	320	5.0	1.1	293	13	5.7	1018.0
20220309	0350	 5.0	310	6.0	1.1	295	13	6.3	1018.2
20220309	0450	 4.0	330	5.0	1.1	320	8	6.0	1018.3
20220309	0550	 3.0	330	4.0	1.1	320	13	6.1	1018.2
20220309	0750	 2.0	10	3.0	1.1	309	8	5.9	1017.7
20220309	0950	 5.0	320	6.0	1.1	281	13	5.9	1017.1
20220309	0950	 5.0	320	6.0	1.1	281	13	5.9	1017.1
20220309	1050	 6.0	320	7.0	1.2	273	13	6.2	1016.8
20220309	1150	 5.0	340	7.0	1.4	302	8	5.9	1016.4
20220309	1250	 4.0	330	5.0	1.4	294	6	5.5	1016.6
20220309	1550	 5.0	320	6.0	1.4	249	13	5.7	1017.6
20220309	1650	 4.0	330	4.0	1.4	304	7	5.9	1017.6
20220309	1750	 4.0	320	5.0	1.4	287	13	6.2	1017.6
20220309	1850	 5.0	310	7.0	1.5	289	12	6.1	1017.4
20220309	1950	 6.0	310	7.0	1.7	318	8	6.0	1016.8
20220309	2150	 10.0	330	12.0	1.9	321	9	5.7	1015.2
20220309	2250	 11.0	320	13.0	2.1	306	6	5.7	1014.7
20220309	2350	 11.0	320	14.0	2.4	310	8	5.9	1014.6
20220310	0050	 11.0	310	14.0	2.3	305	7	5.7	1014.2
20220310	0150	 11.0	320	13.0	2.7	316	9	6.2	1014.2
20220310	0250	 10.0	320	12.0	2.6	318	8	6.1	1014.4
20220310	0350	 10.0	330	14.0	2.9	312	7	6.3	1014.8
20220310	0450	 11.0	320	15.0	3.4	317	9	6.6	1015.3
20220310	0550	 11.0	320	15.0	3.0	319	8	6.2	1015.4
20220310	0650	 12.0	320	15.0	3.3	312	8	6.6	1015.3
20220310	0750	 12.0	330	15.0	3.3	310	9	6.5	1015.1
20220310	0850	 11.0	330	14.0	3.2	309	8	6.5	1015.2
20220310	0950	 12.0	330	15.0	2.9	314	8	6.2	1014.7
20220310	1050	 12.0	330	15.0	2.8	305	8	6.3	1014.4
20220310	1150	 12.0	330	14.0	2.7	307	8	6.2	1014.6
20220310	1250	 12.0	330	15.0	2.8	306	9	6.2	1014.9
20220310	1350	 10.0	330	13.0	3.0	305	9	6.4	1015.4
20220310	1450	 8.0	330	11.0	3.1	314	9	6.8	1015.8
20220310	1550	 8.0	330	10.0	3.0	311	9	6.9	1016.9
20220310	1750	 4.0	350	5.0	2.7	316	9	7.1	1018.3
20220310	1850	 4.0	320	6.0	2.5	316	9	7.3	1018.3
20220310	1950	 6.0	310	8.0	2.6	314	9	6.9	1018.4
20220310	2050	 8.0	320	10.0	2.8	318	10	6.9	1018.1
20220310	2150	 9.0	310	11.0	3.0	314	10	7.2	1017.7
20220310	2250	 9.0	320	12.0	2.8	317	10	6.8	1017.6
20220310	2350	 8.0	330	10.0	2.7	325	9	6.5	1017.6
20220311	0050	 8.0	310	10.0	2.7	318	9	6.8	1017.5
20220311	0150	 9.0	310	10.0	2.7	317	9	6.8	1017.6
20220311	0250	 7.0	320	10.0	2.4	305	8	6.5	1018.6
20220311	0350	 5.0	350	6.0	1.9	310	8	6.1	1020.0
20220311	0450	 4.0	310	5.0	2.0	293	15	6.8	1020.8
20220311	0550	 3.0	330	4.0	1.8	300	15	6.7	1021.3
20220311	0650	 1.0	20	1.0	2.0	319	8	6.9	1021.6
20220311	0750	 2.0	320	3.0	2.1	315	8	7.0	1021.9
20220311	0850	 3.0	40	4.0	1.9	311	8	6.8	1022.4
20220311	0950	 3.0	50	4.0	1.8	309	8	6.9	1023.0
20220311	1050	 3.0	30	4.0	1.7	281	14	6.8	1023.2
20220311	1150	 2.0	10	3.0	1.8	292	14	7.2	1023.2
20220311	1250	 4.0	10	6.0	1.6	290	14	7.0	1023.9
20220311	1350	 3.0	360	4.0	1.6	291	14	6.9	1024.7
20220311	1450	 3.0	10	4.0	1.6	290	14	7.1	1025.3
20220311	1550	 2.0	10	3.0	1.4	294	14	6.4	1026.3
20220311	1650	 2.0	50	3.0	1.4	304	14	6.6	1027.1
20220311	1750	 2.0	130	2.0	1.3	285	13	6.3	1027.3
20220311	1850	 2.0	120	4.0	1.5	300	13	7.0	1027.4
20220311	1950	 2.0	140	3.0	1.2	288	13	6.2	1027.3
20220311	2050	 1.0	250	2.0	1.3	290	13	6.3	1027.0
20220311	2150	 1.0	220	2.0	1.4	279	13	7.1	1026.6
20220311	2250	 2.0	240	3.0	1.4	293	13	7.0	1026.4
20220311	2350	 2.0	270	3.0	1.4	285	13	7.5	1026.1
20220312	0050	 2.0	320	3.0	1.4	280	13	7.5	1026.2
20220312	0150	 2.0	320	3.0	1.4	282	12	7.1	1026.3
20220312	0250	 3.0	350	3.0	1.2	283	13	7.0	1026.4
20220312	0350	 2.0	340	3.0	1.4	281	13	7.5	1026.5
20220312	0450	 2.0	20	3.0	1.4	284	13	7.7	1026.6
20220312	0550	 2.0	350	2.0	1.3	265	14	7.3	1026.6
20220312	0650	 1.0	350	2.0	1.2	271	13	7.8	1026.6
20220312	0750	 2.0	320	3.0	1.2	283	13	7.9	1026.2
20220312	0850	 2.0	340	3.0	1.3	265	14	7.9	1026.2
20220312	0950	 3.0	350	4.0	1.2	280	14	7.5	1025.9
20220312	1050	 4.0	10	4.0	1.3	286	13	8.3	1024.9
20220312	1150	 3.0	330	4.0	1.2	276	13	8.3	1024.6
20220312	1250	 3.0	310	4.0	1.1	282	13	8.0	1024.2
20220312	1350	 3.0	310	4.0	1.2	281	13	8.4	1024.2
20220312	1450	 3.0	330	4.0	1.2	293	12	8.1	1024.5
20220312	1550	 4.0	320	5.0	1.1	291	12	7.3	1024.6
20220312	1650	 4.0	320	5.0	1.1	289	12	7.4	1024.9
20220312	1750	 4.0	330	5.0	1.2	288	11	8.1	1025.0
20220312	1850	 7.0	310	8.0	1.2	283	12	7.8	1025.2
20220312	1950	 7.0	310	9.0	1.2	287	11	6.0	1024.9
20220312	2050	 7.0	320	9.0	1.3	294	12	5.9	1023.9
20220312	2150	 6.0	330	8.0	1.5	285	12	5.9	1022.7
20220312	2250	 6.0	320	7.0	1.2	286	11	5.3	1022.0
20220312	2350	 7.0	300	10.0	1.3	293	11	5.2	1021.6
20220313	0050	 8.0	320	10.0	1.2	301	11	5.0	1021.1
20220313	0150	 7.0	320	9.0	1.4	281	11	5.4	1021.1
20220313	0250	 7.0	310	9.0	1.3	264	12	5.1	1021.2
20220313	0350	 8.0	320	10.0	1.3	266	11	5.0	1021.8
20220313	0450	 8.0	330	10.0	1.4	293	11	5.0	1022.2
20220313	0550	 8.0	310	10.0	1.3	273	11	4.9	1022.8
20220313	0650	 9.0	320	11.0	1.3	313	5	4.8	1023.0
20220313	0750	 7.0	330	9.0	1.5	287	11	5.1	1022.5
20220313	0950	 5.0	340	6.0	1.5	290	11	5.2	1022.4
20220313	1050	 7.0	340	9.0	1.4	253	12	5.2	1022.5
20220313	1150	 9.0	330	11.0	1.4	309	6	5.0	1022.0
20220313	1250	 7.0	330	9.0	1.4	298	5	5.1	1022.0
20220313	1350	 9.0	330	11.0	1.4	297	5	5.0	1022.7
20220313	1450	 7.0	330	9.0	1.4	290	11	5.1	1022.9
20220313	1550	 7.0	320	8.0	1.3	249	17	5.0	1023.4
20220313	1650	 7.0	330	8.0	1.2	304	6	4.9	1024.1
20220313	1750	 6.0	320	8.0	1.2	282	10	5.4	1024.1
20220313	1850	 5.0	330	6.0	1.2	254	17	5.5	1024.2
20220313	1950	 5.0	320	6.0	1.1	290	17	5.5	1024.2
20220313	2050	 6.0	320	8.0	1.1	283	12	6.0	1023.6
20220313	2150	 6.0	320	7.0	1.1	271	16	5.7	1023.0
20220313	2250	 8.0	310	10.0	1.4	281	16	6.1	1022.6
20220313	2350	 9.0	300	11.0	1.3	289	17	5.3	1022.3
20220314	0050	 8.0	300	10.0	1.6	283	16	6.2	1022.3
20220314	0150	 9.0	310	11.0	1.6	273	16	5.9	1022.3
20220314	0250	 7.0	310	8.0	1.7	298	11	6.1	1022.4
20220314	0350	 7.0	310	8.0	1.7	276	16	7.1	1022.8
20220314	0450	 8.0	310	10.0	1.9	301	16	7.3	1023.0
20220314	0550	 9.0	320	11.0	1.9	287	16	6.7	1023.8
20220314	0650	 9.0	310	11.0	2.2	271	15	6.7	1023.6
20220314	0750	 9.0	320	11.0	2.2	309	16	6.5	1024.0
20220314	0850	 8.0	350	11.0	2.5	294	15	7.0	1024.5
20220314	0950	 8.0	330	9.0	2.3	299	15	6.4	1024.2
20220314	0950	 8.0	330	9.0	2.3	299	15	6.4	1024.2
20220314	1050	 8.0	320	10.0	2.2	313	15	7.0	1023.6
20220314	1150	 9.0	320	11.0	2.5	305	15	7.3	1023.0
20220314	1250	 9.0	320	11.0	2.6	300	16	7.3	1023.3
20220314	1350	 8.0	330	10.0	2.8	301	15	7.9	1023.6
20220314	1450	 8.0	320	10.0	2.8	297	14	8.0	1024.0
20220314	1550	 8.0	320	9.0	2.9	296	14	8.0	1024.4
20220314	1650	 7.0	MM	9.0	2.8	290	MM	8.4	MM
20220314	1750	 8.0	320	10.0	2.5	282	15	7.9	1024.8
20220314	1850	 8.0	310	10.0	2.6	310	13	8.1	1025.2
20220314	1950	 7.0	310	9.0	2.7	299	14	8.3	1024.8
20220314	2050	 7.0	310	10.0	2.9	287	15	8.6	1023.8
20220314	2150	 8.0	300	11.0	2.8	299	12	8.2	1023.3
20220315	0050	 8.0	320	11.0	2.3	291	13	7.2	1022.9
20220315	0150	 9.0	310	11.0	2.2	303	14	6.7	1023.4
20220315	0250	 9.0	320	10.0	2.2	311	11	7.0	1023.7
20220315	0350	 8.0	320	10.0	2.2	282	14	6.8	1024.4
20220315	0450	 9.0	320	11.0	2.2	293	13	6.6	1024.8
20220315	0550	 9.0	320	11.0	2.3	306	12	6.8	1025.2
20220315	0650	 9.0	320	11.0	2.2	274	14	6.7	1025.0
20220315	0750	 8.0	330	10.0	2.3	267	14	6.8	1024.4
20220315	0850	 9.0	320	11.0	2.3	314	21	7.0	1024.2
20220315	0950	 8.0	330	10.0	2.5	331	21	7.6	1024.1
20220315	1050	 9.0	330	11.0	2.4	310	21	7.5	1023.5
20220315	1150	 8.0	330	11.0	2.5	287	21	7.9	1023.3
20220315	1250	 8.0	330	10.0	2.7	295	21	8.3	1023.1
20220315	1350	 9.0	330	11.0	2.7	302	21	9.0	1023.6
20220315	1450	 9.0	330	11.0	2.3	311	19	8.0	1024.3
20220315	1550	 9.0	330	11.0	3.4	290	19	10.2	1025.1
20220315	1650	 7.0	320	10.0	4.3	293	19	12.4	1025.8
20220315	1750	 7.0	330	9.0	4.9	295	19	12.9	1025.5
20220315	1850	 6.0	350	7.0	3.7	289	19	11.0	1024.8
20220315	1950	 6.0	300	8.0	4.2	289	19	12.2	1024.5
20220315	2050	 7.0	300	10.0	4.0	292	19	12.2	1023.9
20220315	2150	 9.0	320	12.0	3.0	281	19	10.1	1023.3
20220315	2250	 8.0	320	11.0	2.9	303	19	9.5	1022.4
20220315	2350	 8.0	310	10.0	3.4	299	17	10.6	1021.6
20220316	0050	 8.0	310	10.0	3.3	298	17	9.8	1021.1
20220316	0150	 9.0	320	12.0	4.3	294	17	11.1	1020.9
20220316	0250	 10.0	320	12.0	3.4	299	17	9.4	1020.9
20220316	0350	 9.0	320	11.0	3.4	292	17	9.1	1021.6
20220316	0450	 9.0	320	12.0	3.5	300	17	9.1	1022.0
20220316	0550	 9.0	330	12.0	2.8	287	17	7.4	1022.6
20220316	0650	 10.0	330	14.0	3.2	304	16	7.6	1022.8
20220316	0750	 11.0	320	13.0	3.9	304	17	9.1	1022.7
20220316	0850	 9.0	330	12.0	3.2	301	17	7.5	1022.7
20220316	0950	 9.0	330	11.0	4.0	298	16	8.8	1022.0
20220316	1050	 8.0	330	11.0	3.3	288	16	7.6	1021.4
20220316	1150	 8.0	340	10.0	3.1	294	16	7.6	1021.0
20220316	1250	 8.0	340	10.0	2.9	290	16	7.5	1021.0
20220316	1350	 7.0	340	10.0	3.8	305	16	9.0	1021.3
20220316	1450	 9.0	320	12.0	3.7	294	15	8.7	1021.9
20220316	1550	 11.0	320	13.0	3.2	296	15	7.9	1022.2
20220316	1650	 10.0	330	13.0	3.3	293	16	7.7	1022.8
20220316	1650	 10.0	330	13.0	3.3	293	16	7.7	1022.8
20220316	1750	 10.0	330	13.0	3.8	292	16	8.7	1022.9
20220316	1850	 9.0	330	12.0	3.8	295	15	8.7	1022.2
20220316	1950	 9.0	320	12.0	3.3	291	15	8.0	1022.1
20220316	2050	 10.0	310	12.0	3.8	294	15	8.6	1021.3
20220316	2150	 10.0	320	12.0	3.5	288	15	7.8	1020.8
